predicted_energy_original,predicted_energy_improved,true_energy
0.5566076438765231,0.4881631965236574,0.61468184
0.547040960797587,0.548360364051106,0.26195335
0.46909444244790366,0.5224108520053292,-0.08130267
0.5218668316678706,0.5198267071751977,-0.24188875
0.6067789039237137,0.735170032363883,0.8537116
0.6165360514528044,0.5970667947261409,0.6191883
0.49876161319171397,0.5407880919059946,0.59582645
0.6147702690277563,0.6556083516350184,1.615864
0.5831992495444063,0.5506350731372833,1.615864
0.48037980113876944,0.47896469281193116,0.12170628
0.5121093402741679,0.5348128421413089,0.01821818
0.7547349071387865,0.6660468561002107,0.9425987
0.6110404648808682,0.845618832017128,0.9425987
0.7991173890007054,0.8058491781088388,0.9425987
0.4722777097807448,0.503956268644199,-0.070001364
0.5873648102368609,0.5738623135548475,0.5460777
0.5650809398546446,0.5413943623107798,0.26306266
0.6065245258805053,0.7064919414651801,0.002270158
0.575327203818901,0.6476709315693847,0.4183315
0.4618670035438995,0.5412788215420232,0.47800684
0.5968231553228659,0.5358358197988597,0.47800684
0.5175027669325332,0.5476056129425452,0.14654976
0.4945587596275611,0.5113562946265242,-0.122297965
0.6044271548281761,0.5961863637773589,-0.24964371
0.4959661466270057,0.5548289130426052,0.50979304
0.6226893257115445,0.6467721733919488,0.2298783
0.5844302460388046,0.6250610917805345,0.67425334
0.7016490036693581,0.5418636476809341,0.67425334
0.7577664831580244,0.7115759959268976,-0.23665483
0.8045297035972161,0.7315422934181215,-0.23665483
0.5122758003960565,0.5052520706548713,0.048577197
0.5014547059964726,0.4295198491994401,0.048577197
0.5505581631196538,0.5416689100305876,0.2951344
0.4975793724646103,0.5834863788274745,0.6286601
0.5764593090515392,0.6012799210144872,0.15506531
0.6103396259586034,0.5948232662352109,0.55825377
0.5046676640750317,0.6222288394509479,0.55825377
0.5484707349491589,0.6487577492851375,0.24834141
0.5619613121711442,0.5885031433940958,0.6668304
0.6859981670704393,0.7110302771706157,0.83453655
0.7070725240765712,0.6696812334672473,1.0943601
0.5525684813589613,0.5252917122714499,0.30670884
0.566555332769526,0.5537778571777603,0.5381922
0.8902666877850538,0.8075005855045733,1.69711
0.8476245513142457,0.8854504770325391,1.69711
0.9044899348842537,0.8113903535470546,1.69711
0.9146258795584269,0.8216530733900881,1.69711
0.9519344986194331,1.2807659066782555,1.69711
0.8443481393423492,0.9172318368578952,1.69711
1.0106167133977173,0.9952090459425015,-0.033089444
0.8347832494623629,0.8913389137782336,1.69711
0.752840831411789,0.6654302971512863,0.5107255
0.7686351206167553,0.6478150998820615,0.74561405
0.5314143566645849,0.5188080308721952,0.50237095
0.5294106469937006,0.4899825120064445,-0.007447597
0.5252643822229865,0.5772550863141483,-0.007447597
0.6374045047275128,0.6452294691524937,0.9498517
0.6562711797200623,0.7076927982158254,0.9498517
0.6158277276991139,0.7896618016488665,0.91912055
0.5423727023496907,0.7260777038417694,0.5060246
0.800130377370517,0.7789618239298782,0.6018188
0.730859606083603,0.7745908821584676,0.8265661
0.6670853301283736,0.7886375071263717,0.8265661
0.6309607246439881,0.7555794915494878,0.8265661
0.6115155770974551,0.7438041118184018,0.8265661
0.5435312330215342,0.581559890225084,-0.0028949028
0.5190121619682029,0.4637233313842691,-0.030339278
0.9439044687809471,0.8511965824136731,-0.17241187
0.5803024226801967,1.02317744859741,-0.47470447
0.792714697450635,0.9357817332505786,-0.14966989
0.7942363384720302,0.8759672015250685,1.54246
0.5077797852849085,0.5488482922492125,0.38074017
0.5893162094598408,0.5417459470157125,0.38074017
0.585497583098777,0.6196867732067507,0.38074017
0.482406799282114,0.4698958720986518,0.088700615
0.5546507368836511,0.4531941080791821,0.34752584
0.7472554556771734,0.6514885328376717,0.8896362
1.1664902880064252,1.3212272957124072,1.967665
0.8467686099805903,1.1310463972267213,1.967665
1.0913742120569385,1.1246972327468239,1.967665
0.9472376048194739,0.9454276896615232,1.967665
0.8279345306213183,0.921191694028808,1.967665
0.9473700612173036,0.9631810176637046,-0.1752341
0.966472969605819,0.9029756702735164,1.967665
0.923336501794228,0.9295992164530281,1.967665
0.9736945243217459,0.9386815937997788,-0.1752341
0.6056584416101863,0.6484046205379222,0.7111106
0.6251398624784127,0.6079718018393101,0.12595232
0.48003390874946394,0.4874187517871793,0.15464292
0.4865546506223435,0.48491849517897,0.09499791
0.5087070181706955,0.4957560387238967,0.09499791
0.4640940312792723,0.48726400503368356,-0.009177185
0.47723473149889656,0.5347021810107825,0.3615122
0.5304898742762967,0.5921722323980518,0.1149874
0.568400570898938,0.5198844165941916,0.1149874
0.5351255984240572,0.5337539680997953,0.31808636
0.6236644837760759,0.6788415762790795,-0.19906773
0.610570392321246,0.6417327539307197,-0.31920126
0.5825287825155809,0.5649368069911618,0.4804042
0.5261592923677056,0.49174803469888456,0.17575109
0.576969012595169,0.533811582387535,0.6223304
0.6017410552089857,0.6628427730939026,0.8823081
0.6047497362049025,0.6647743572909626,0.47528076
0.6983212165039615,0.733930468172562,1.0430365
0.7171525199698224,0.6605292971800188,1.0118759
0.4902423935240996,0.5211767644752755,-0.13017334
0.5875269776275106,0.582934081555651,0.54572237
0.5219164566389323,0.6277891051559964,0.54572237
0.3950722487398237,0.5208574195404173,-0.121405594
0.6778744439137803,0.6480288544800709,0.5498992
0.9656562805085934,0.7955651034791072,1.3919989
0.8321277313778759,0.8327406182486843,1.3919989
0.8640430094475733,0.8334559803710966,1.3919989
0.8918143403754247,1.0036786339304737,1.3919989
0.8799837076035546,0.9302558764428203,-0.29476744
0.7445030351820165,0.695224543221529,0.731155
0.6002739125797226,0.5725704172970079,0.47515348
0.5865038299625517,0.5584198086644856,0.47515348
0.45110571200738664,0.505914155507127,0.3187676
0.4988011735885439,0.5487365723313049,0.17934284
0.5123198690073731,0.4570758554733458,1.5446286
0.5425043355365808,0.6093916799220236,0.19612685
0.5516654881949401,0.5227824156968881,1.5446286
0.5086185482219333,0.44864505422447715,0.22324046
0.5012657524229196,0.484935291104923,0.11635232
0.5592240230493976,0.5237433195271405,0.29597586
0.5704798884419686,0.48114898986145826,0.21778859
0.5097301440642779,0.5807026223837563,0.21778859
0.5122791375274645,0.5730154206634389,0.21778859
0.37558523186954285,0.4617860887083304,0.54175425
0.6274401872073766,0.44674905546293153,0.05810552
0.5581478033595236,0.6288875794187436,0.05810552
0.5628298327638883,0.5507880560421419,0.017851295
0.7221178729607431,0.9027176396887056,1.3087469
0.9360343171783588,0.8598371490930263,1.3087469
0.9656740918508856,0.8646752717190854,1.3087469
0.963204974785256,0.7551747339935498,1.3087469
0.5122877044792541,0.5126738038798154,0.056148272
0.767792860482206,0.6180811755972144,1.744264
0.7709291954428602,0.6777093575017149,1.744264
0.7064134251997181,0.6478863241634368,0.94269353
0.771223840967286,0.7219561240959332,1.744264
0.7533960482464692,0.7133967718673276,1.744264
0.7018708536143541,0.75114494759558,1.744264
0.7116906732989774,0.8334931954031731,0.41911748
0.751051334323704,0.7211366399924569,1.1981938
0.7813364318480922,0.7972935713222727,1.248547
0.6734918418030318,0.6961872308449635,1.248547
0.7701457585241849,0.8735267266665393,1.248547
0.6889891264558073,0.7523188480080177,1.1981938
0.46916012069379404,0.4605499955763432,-0.06758142
0.6243965381148185,0.5964761960271392,1.5304016
0.6636351327969089,0.5106499220832826,0.79656816
0.4795052502792123,0.700096051090881,0.4109043
0.5189662684522199,0.5959383079589099,0.4109043
0.9410900416200841,0.8795152474748327,1.6888555
0.8436594809150084,0.8206695114621508,1.6888555
0.9262060979822976,1.048602846552367,0.05362102
0.9046416314918463,0.7117259832156232,1.6888555
0.9440626504829307,1.05588375632926,1.6888555
1.0581334466359853,1.0608290624079197,1.6888555
0.5053784807037742,0.6291792558724816,0.036226027
0.6599174830641463,0.5434144143360866,0.40269613
0.5362596934119396,0.6803377117402668,0.6293668
0.7506144393294452,0.6260162256370985,-0.0512133
0.4462096870831104,0.4278906982750842,-0.06456419
0.6461950012997112,0.6394572692630113,0.673334
0.6144221660689035,0.6657722516605589,0.71458244
0.6421126974651311,0.6396155348429391,0.673334
0.46964550664992544,0.44897951872792247,-0.2874476
0.7669592093838964,0.7541839009500886,1.6131618
0.6697741446757693,0.719276532630239,1.6131618
0.5236886382261026,0.6471298921952383,0.17900373
0.5734876035308742,0.5816258624379448,0.16789111
0.7801310683570479,0.6108413851206799,0.59659094
0.6445736660727549,0.6369443822776554,0.7740359
0.8735342288539854,0.9559102462200616,2.1023839
0.8445027458250334,0.9804106023641246,2.1023839
0.8878200383255747,1.0094933971142197,2.1023839
0.9784975097422728,1.02775852740316,2.1023839
0.9668516328434581,0.8700032027201807,2.1023839
0.8487530737728699,1.1028088174078263,2.1023839
1.0504940487948238,0.9357065126353447,2.1023839
1.0562322178685504,1.035625102396412,2.1023839
1.0408649550339915,0.954888245587955,2.1023839
0.8618332443067097,0.9108736318645692,2.1023839
1.0657271328414226,1.0253479237402903,2.1023839
0.5274737256666484,0.5452768059969039,0.10638171
0.8774480699327339,0.8182976677132924,1.1949859
0.5366804523514859,0.48013302266257046,0.22486411
0.5652426575858046,0.549640047091162,0.029452307
0.5057608929518089,0.4213999464100189,-0.07248737
0.673985521390816,0.7734613957394771,0.610735
0.5091307635219363,0.7877070540822363,0.14023481
0.6035835309770434,0.6193980825904208,-0.29456815
0.5217927248320234,0.5295506845552825,0.28666174
0.8758188964540427,0.9773034021225042,1.6228911
0.9907055436939068,0.8569153606181938,-0.04022468
0.9677438781402559,0.8508611365023615,-0.04022468
0.8946784804846967,1.0291211615427573,1.6228911
0.46528984523881367,0.4858002341480718,-0.026294973
0.5615639337028097,0.4702394266018414,-0.026294973
0.5369508770000444,0.5188030132804382,0.3590331
0.5359773799126791,0.5821205735249657,0.3590331
0.5269444008922406,0.40562986504901566,-0.21780017
0.48323019160980607,0.48826368700857953,0.12031989
0.6419057196844129,0.6333405140402376,-0.12467636
0.6125126812566539,0.6863848290273281,-0.12502836
0.7516697736511625,0.5896747769225656,1.5403812
0.6750553642906235,0.6205717832232516,0.84889644
0.5189784179854695,0.5176581190035646,0.3679122
0.4736308163764283,0.4570613470184263,0.12739278
0.5451777724444375,0.54011168015683,-0.05232681
0.5157308234396644,0.4554506965388578,0.70090455
0.5032050210312898,0.5724353213482937,0.21003772
0.6786415018427528,0.529994072930859,0.6794975
0.6265597179983079,0.7434339963974049,0.6794975
0.6553042280176136,0.7198611203045787,0.9416673
0.7194480936519856,0.6931427112289044,0.9416673
0.6531112920149957,0.7857784733760902,0.3088435
0.5502170358035159,0.49504097610832815,0.49136874
0.5331801700409511,0.5354141935816119,0.21588306
0.5577177126981403,0.5647150626937725,0.16068152
0.7086773375095368,0.6758542159814402,0.7629749
0.6901445406447833,0.669034908294567,0.48617953
0.6314884909038073,0.631540020587885,0.3781604
0.5707526604100079,0.7142390722726576,0.3781604
0.5811513759415255,0.5750893251181478,0.59792274
0.6161768266037494,0.6972126563685663,0.59792274
0.8475069527358201,0.7277731853123861,1.1385458
0.7864310020870336,0.7424726264498066,1.1385458
0.7780979057202589,0.8230358342003185,0.6985909
0.7395211909521684,0.7343703620969808,1.1385458
0.7389142218228387,0.6989866801358585,1.1385458
0.5022802873507087,0.6157644641633194,1.0349529
0.49192312212985173,0.6067871612539864,2.1432946
0.4568609472417621,0.4702818127650691,-0.14335577
0.49615448823336267,0.5426747602121595,0.16865687
0.4915177827504211,0.5117760727261285,0.23070864
0.5554785829267352,0.5744520937251651,0.29300463
0.6874235512223401,0.6032161568240839,0.57476616
0.6494293880528569,0.5568699960786699,0.5930836
0.4905648436650962,0.5028335574435993,0.63374084
0.5154700562758961,0.5170730505215502,0.26973975
0.4967409638236868,0.49784396996244445,0.36218616
0.7144787155066326,0.6266348254233988,0.8782541
0.6328605095458766,0.7024750213658612,0.1486396
0.7531690738808196,0.6575620313929141,0.8782541
0.48576703273964406,0.6166413712392259,0.47697
0.5355502873802609,0.5242313686861959,-0.66367847
0.41629833909803704,0.46481744678286474,0.18758303
0.5483825529870853,0.510239620672608,0.31561008
0.5782652905895318,0.5484560394719307,1.0216058
0.6131125921315504,0.5245156858836968,0.42321822
0.47737545410232723,0.5272647846824149,0.42321822
0.6284985769175622,0.5626193435323043,0.42321822
0.7560967966381148,0.5978918927562525,0.64757776
0.69498829908578,0.48463657700297746,0.008139302
0.5306344942494613,0.4631991478060647,0.7551652
0.49629420118941253,0.49899602421976463,0.1128291
0.6006580866667798,0.5690059650265781,0.1128291
0.4749877162476655,0.5601309840239574,-0.10052517
0.5825794249788105,0.5076241666154802,0.8036579
0.62289562661009,0.4829425586372138,0.4122915
0.5814449093158113,0.5845982675454149,0.4122915
0.6160809829257698,0.5644319385699558,0.46532887
0.49940134225248795,0.5466696981000139,-0.067087546
0.532099132776924,0.5055725471870491,0.21085124
0.49188263836020146,0.4223720102370834,-0.13567965
0.6180842509058556,0.4303168278939135,1.3640292
0.4615960788498059,0.5588421154321144,1.3640292
0.9812829870779172,0.9252473453368376,1.7481029
0.9124508777707877,1.1205620534234124,1.7481029
0.9191537849698159,0.9662700257162732,1.7481029
0.9482610293868502,1.001463663626692,1.7481029
0.9270804740861222,0.902024773969251,1.7481029
0.9427814805354273,0.8601414251232418,1.7481029
0.8725758121929743,0.8326340029262945,1.7481029
0.8462702137448119,0.8993730501843169,1.7481029
0.8235196166899826,0.8772313936997856,1.7481029
0.9172506514994103,0.9448198409567601,1.7481029
0.8819887347263661,0.840746952307141,1.7481029
0.7760391056475386,0.7801677073049135,1.7481029
0.7840091149369118,0.9633260634429206,1.7481029
0.6907583291664705,0.7132219365755825,1.1140428
0.6623641400478317,0.6612316345796931,0.16370976
0.5458405382327174,0.5719423725004918,-0.026769772
0.49520573017645414,0.50313696322314,0.35985976
0.7010897841893439,0.6369939460227876,0.4690433
0.49134214792208925,0.5684861956641752,0.23990852
1.0229214565464921,0.8772884817998468,1.2863786
0.8034561908550546,0.7457715784404765,1.2863786
0.8745255653449592,0.881831320984517,1.2863786
0.5712994164405784,0.4887915434466104,0.6030944
0.6105720206628955,0.6708901620096726,0.6829682
0.621484132770712,0.6549099833869946,0.6829682
0.9189909647456642,0.9921156133885624,0.31447783
0.8483158293984143,0.9542086116283315,1.4655252
0.826303702819458,0.8652973646064239,0.31447783
0.8060390231789256,0.8337943963922188,1.4655252
0.8685729900347907,0.8687103981212205,1.4655252
0.9051157719200914,0.9408328977585543,1.4655252
0.5634063547855016,0.7283423574600566,0.46176597
0.5705323787715217,0.5153300319261673,0.8003205
0.6226288116568769,0.6184358006533243,0.5447281
0.546867443770954,0.6842325893867128,0.5447281
0.5307185721644767,0.5499670647769286,0.8003205
0.7210124729540868,0.674077787379924,0.75091594
0.562762854404578,0.4737399492380438,0.115465194
0.5118685345211881,0.4165902195064889,-0.10359092
0.5551938705419099,0.473813448924089,0.017560879
0.485348578343867,0.46781409248150957,0.017560879
0.491740563634759,0.5570686892456292,-0.12688762
0.5607653327038619,0.5081325025296725,0.12507673
0.43779954706729823,0.53268399128431,-0.018623762
0.5595602308524199,0.5528576564370182,0.8746468
0.544034417264425,0.4714053129325251,0.29184583
0.49964874841329854,0.549003467391756,0.59266794
0.5273718854782973,0.48324987214827747,1.4045593
0.5674345788216292,0.5013377378464099,0.26103088
0.7337469694892279,0.5537633982314347,0.5553882
0.5927694525654682,0.5504896501101305,0.43393493
0.8292250149868637,0.6808951190971986,0.8560984
0.6825803661854469,0.7209447013589569,0.8560984
0.7112408924198735,0.7830666928463642,0.8560984
0.7601658484729293,0.8915742534245985,1.3484598
0.7099327783022593,0.7888716648767962,0.87682843
0.6488286854286445,0.49625982508082606,0.87682843
0.5561788354653322,0.6056572114734802,0.33842692
0.6779573012931751,0.5916639111413562,0.602694
0.5006550490980272,0.5099326322383505,1.2122508
0.56327225791435,0.6249180697747193,0.30487213
0.5359721214808928,0.4848763397563676,0.5479732
0.8897726642774323,0.9086948177243164,1.8504168
1.1982759314082831,1.1042158965503317,0.041498344
1.0035950330761712,1.0572250841996649,1.8504168
0.8530043046050497,1.0918116300839156,1.8504168
1.0651076395394534,0.9401513536163832,1.8504168
0.8666310610366937,0.8622983830598724,1.8504168
1.0481182961458404,1.109424124411049,1.8504168
0.8085284478506851,0.9070826957967214,1.8504168
0.5104171115337189,0.44471595218878474,-0.13159749
0.6283717094754866,0.4417600431685965,0.3482834
0.5537822355286364,0.4944514198240096,-0.27186424
0.5737489555323056,0.5208550404432432,0.19507849
0.5541648454888615,0.44871515639248455,0.044981904
0.5247113851537484,0.5694982665048801,0.3448014
0.528487667287287,0.5698085535422297,0.018930102
0.5263840276135691,0.46463817815128494,0.23637892
0.6319180041615859,0.6597786190660095,0.7520901
0.6777489786183091,0.5850925600996246,0.7520901
0.6736425215778064,0.5998747309142112,0.043649632
0.6285580374952016,0.7368782599914648,0.7520901
0.7103500412405584,0.6897219741124135,0.7520901
0.548211730108406,0.5098901740361534,-0.04103427
0.5286548284423109,0.464131521547092,0.3187676
0.6142628564273513,0.6258546858091683,0.3187676
0.7043288790245071,0.8068229132658172,1.6586199
0.8558401371034442,0.9881625890838923,1.6586199
0.8613237799188579,0.8032268917583181,1.6586199
0.8582857731131671,0.866960191410483,1.6586199
0.8234126520769368,0.7955864038380814,1.6586199
0.9510174109127563,0.9717949462417984,1.6586199
0.8060324177442336,0.8082574467955206,1.6586199
0.46976056865248844,0.4670171480549327,-0.04022468
0.6138356480458328,0.5964912060934383,0.73902774
0.6541784603153654,0.641908566399266,0.69074976
0.6939540738110264,0.7183595650782685,1.0355927
0.7001783239991173,0.6568305567242838,0.15576828
0.7185046533968014,0.7341273476708554,-0.21083704
0.586986408587426,0.6530395284672166,0.35255125
0.6590299552729179,0.5778575024151035,0.5054804
0.483473770077051,0.406741381645377,1.0481112
0.5626724045048047,0.4908716604539698,0.13209154
0.5365016594315413,0.5612525297949492,0.32655582
0.734642855990515,0.6565758106360288,-0.056443922
0.7282834766433888,0.8604116647448214,0.9787713
0.6322831587231971,0.7153478723215851,0.41911748
0.6709490293457908,0.5744206156840387,0.5454453
0.6886239089908434,0.6763778804465835,0.72112703
0.5716942261284792,0.5637189318233535,-0.040462922
0.4952386379054976,0.39556591560531906,0.046812255
0.6265572686279216,0.646978648508852,0.6668304
0.6375254529611754,0.6225879682826657,0.6668304
0.530212586254202,0.624589532322861,0.42248192
0.6583120772746883,0.6507676389059008,-0.25915998
0.9096224782538616,0.6816795494077728,0.60181046
0.6832190055243692,0.7798625889679135,0.60181046
0.546466541205424,0.5522779802691163,0.4310472
0.529192782806156,0.5045988437752993,0.13803959
0.5459763240013562,0.4952290999179669,0.07352474
0.527662198652476,0.5474326399701702,1.1785053
0.5176247498914154,0.626455132335082,0.29213443
0.522826206324849,0.675906330432034,0.29213443
0.5624516153234383,0.5772385542372425,0.8645709
0.5809534829420444,0.5710976464050236,0.8645709
0.5899540211941772,0.5886602265416926,0.44233617
0.9302045126191988,1.1619664427837995,1.835017
1.1111952180406603,1.1988600373970122,0.97861445
1.0845368825158757,1.0144476274864571,0.97861445
0.9969654156105162,0.9342563313229177,0.6619926
0.9928053605431796,0.8833874005823844,1.835017
0.9574752730155024,0.9306425871845954,0.6619926
0.8351573466471245,1.168216980798098,1.835017
0.8897959308833291,1.0117397731288702,1.835017
0.9530319268445627,0.9084734293207756,0.0030690944
1.0217568682627547,1.0433949972796024,1.835017
1.061714033897179,0.9378319105108662,0.97861445
0.9067298723051541,0.8566422973367942,1.835017
0.8298011776607044,0.9377370861967668,0.6619926
0.999473531293925,1.0174700294407075,1.835017
0.487710447954106,0.5048398422451831,-0.004412863
0.5280869785874804,0.5124615512061652,0.1727944
0.775390048192713,0.7616479731387701,0.8896456
0.7057532652883876,0.5860393587609807,0.8896456
0.7568964720203823,0.5771720710461543,0.8896456
0.7478304168776234,0.7043522232383661,0.8896456
0.9228796987982478,0.703650011612906,0.17900373
0.6453488086734082,0.6006832531041658,-0.08368279
0.5355751958245831,0.5564595197407243,0.6760379
0.5236223348658514,0.5602083441526852,0.19188558
0.5434307710448906,0.6275469059478455,0.12902828
0.5415927942039122,0.5626478670118199,0.12902828
0.5181577854738258,0.6519457242935707,0.12902828
0.5918515773313834,0.5369056787108497,0.059955146
0.6041795648059849,0.6719603276018481,0.75075626
1.0501780171195731,1.1603326301796142,2.137436
0.9741636401886016,0.9520443726877456,0.0645334
1.133624166509535,1.0015722804379001,2.137436
0.8483013751863,0.9973598984440908,-0.22345418
0.925262756973292,0.913858764775292,0.0645334
0.9647185779862375,1.0536853655269327,2.137436
0.8861157029200427,0.994354928335573,2.137436
0.5202729008165434,0.45898512853193696,-0.14803661
0.5449839164551185,0.4398508780096473,-0.14803661
0.5213041559226398,0.605697880164895,-0.179294
0.49807371338975687,0.4736412436325651,0.06154831
0.6391708392495525,0.5093666572535079,0.3815925
0.5228812583041463,0.4442485163272021,-0.05296636
0.48040598445216964,0.3530146491690679,0.016963575
0.5502672501870032,0.6149155902832419,0.34644416
0.6573914639036718,0.7225052869948315,0.11419137
0.5440807089063581,0.6837001319123543,0.34644416
0.9174935397958631,0.9978641682331019,2.0193653
0.6561822804394536,0.8649513947942603,0.7605074
0.7056031710228072,0.6952241336141085,0.7605074
0.7346947729947172,0.6534778134118538,0.7605074
0.4981875366972269,0.47694311918698845,-0.38618875
0.5376539095801073,0.47913791733447036,0.6045426
0.6028476319790004,0.5215461538947644,0.522424
0.5899296814413171,0.5711090917893507,0.522424
0.541195303166509,0.5788416502974624,0.21607195
0.5117129307689193,0.533597143769748,0.16458118
0.4981314923894352,0.4895473159878472,0.008311261
0.5173080301427725,0.5024345510471198,0.23818532
0.6073353171311775,0.48412457747933757,0.23818532
0.5802197522870334,0.5516698205894568,0.14328207
0.5152195504503436,0.5822392553916196,0.14328207
0.572954132392327,0.5115740000625433,0.44791
1.0394058321228996,0.9260491763466264,1.9419192
0.7710304807416376,1.000594377946178,1.9419192
0.665739974096901,0.8406576530921793,1.9419192
0.8977749709409907,0.9403054081129697,1.9419192
0.8923013823494794,1.0062070921038075,1.9419192
0.9239915042663854,0.9597648412165527,1.9419192
0.9317851927610515,0.9655438710608019,1.9419192
0.5565867924468424,0.49875923667084,0.008059572
0.6724551699068037,0.5937882017010714,0.66805154
0.5489151110527747,0.6168544331225654,0.66805154
0.5234130023108718,0.5062465349752624,0.317902
0.5164285649125674,0.5593117196837839,0.04561519
0.6180109311457908,0.5673672349826414,0.24718893
0.5206830260765916,0.4752924356529662,0.117317244
0.47316626526623345,0.5425668712192292,0.117317244
0.5086646479893356,0.6296840840115343,0.79212797
0.7353086497937302,0.7335042513844098,0.79212797
0.5485240973252505,0.5151019257182032,-0.041147776
0.5042576474420657,0.509389568722786,0.3018446
0.8799819742567873,0.7935159229096206,1.0917654
0.6751461836914958,0.7911750472017701,1.0917654
0.711835877436998,0.8331741802919737,-0.07361429
0.5014250203795775,0.5973325889912146,0.1293061
0.48235084666867883,0.5195411427031507,0.008725261
0.4651131690152056,0.4893894164537081,0.008725261
0.5285945109220308,0.39847149910473434,0.074465916
0.49925718795866364,0.5475700086662908,0.1892677
0.5333993173461821,0.6134357590552344,0.22271451
0.5660969904283252,0.6121118426788961,0.33714703
0.5304477549708785,0.6220393223105376,0.05270213
0.7672085469587092,0.7048160966083412,0.96453196
0.7771780475707117,0.6289397622965676,0.21851835
0.7683882464589115,0.6745946021296301,1.0906755
0.7515708901470786,0.7336411430059314,1.0906755
0.6939015744602892,0.7226936758676297,1.0906755
0.4825164101602375,0.43120075524719065,0.1352027
0.7103875431379919,0.7824044129935397,1.0849903
0.7804268281738416,0.8151301928177984,1.0849903
0.7419049956153909,0.6603965252213837,1.0849903
0.5308890862528799,0.5844988600721839,0.17690773
0.5611295367228645,0.5032221647103854,0.027130336
0.5285746550090075,0.5953518707289195,-0.046303436
0.4789002521189207,0.46440822636833207,0.11817835
0.5489594263429958,0.6562752088746563,0.11817835
0.7682307840874495,0.6975745724532355,0.9433853
0.7571683455879328,0.6805950283676445,0.9433853
0.7566063672810915,0.6926759099434046,0.9433853
0.7850586489000073,0.6247032421122305,0.9433853
0.7238402732164436,0.79344821677236,0.8854369
0.656563135196264,0.7510721413187863,-0.02647165
0.5104182388236141,0.6050543235910734,0.059431355
0.4338755546673835,0.5121064435083007,0.0566166
0.5507568664798934,0.5344322115326372,0.18783183
0.9181157762360751,0.7960569013414396,0.17575109
0.6200748020015455,0.6612172289162784,0.52459335
0.6171462123526797,0.5774567825319014,0.52459335
0.5984528570950397,0.6324441491967926,0.52459335
0.6768231992039253,0.6736631369664913,0.18595795
0.780090566605397,0.7183435882874485,0.7038355
0.5691696751644207,0.5677313359568406,-0.1930733
0.7127805378324867,0.6672651624809933,0.33032045
0.7424785294437487,0.7077546961129277,1.3057839
0.7958282482928364,0.6819811446476524,1.3057839
0.8563703457719635,0.8178752482078998,1.3057839
